Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
5.75,23301,0.022927689594356242,0.0,2,3,1
5.75,21247,0.048648648648648735,0.005217391304347869,3,3,1
5.61,18416,0.04659498207885301,0.0,4,3,1
5.65,9783,0.017857142857142953,-0.008849557522124019,0,3,1
5.51,17629,0.04283054003724386,-0.003629764065335676,1,3,1
5.79,34441,0.05464480874316936,0.012089810017271206,2,4,2
5.61,43840,0.0734767025089606,0.014260249554367213,3,4,2
5.61,12123,0.03063063063063062,0.007130124777183606,4,4,2
5.68,10536,0.02522522522522533,-0.0017605633802816527,1,4,2
5.55,8557,0.02702702702702709,-0.009009009009008978,2,4,2
5.63,15677,0.0425925925925925,0.01776198934280649,3,4,2
5.71,20177,0.03197158081705146,0.001751313485113798,4,4,2
5.91,24360,0.048951048951048994,0.001692047377326529,0,4,2
6.11,25773,0.08202443280977308,-0.0049099836333879295,1,4,2
6.14,20820,0.04915254237288136,0.0,2,4,2
6.0,19232,0.0406779661016948,-0.0016666666666666312,3,4,2
6.12,15613,0.05084745762711861,-0.017973856209150377,4,4,2
6.36,40710,0.08798646362098131,-0.0015723270440252634,1,4,2
6.08,24645,0.076158940397351,-0.026315789473684233,2,4,2
6.04,16691,0.0446735395189003,0.0,3,4,2
6.03,10078,0.06473594548551957,0.0016583747927031154,4,4,2
5.82,11692,0.05536332179930785,-0.006872852233676982,0,4,2
6.11,20882,0.07005253940455347,0.0016366612111292612,1,4,2
6.1,12625,0.029999999999999954,-0.001639344262295047,2,4,2
6.35,23095,0.05427631578947369,0.017322834645669343,3,4,2
6.67,32339,0.03894080996884735,0.020989505247376264,0,5,2
6.66,29565,0.06923076923076926,-0.009009009009009084,1,5,2
6.75,15547,0.03840245775729647,0.00148148148148145,2,5,2
6.72,11015,0.03828483920367534,-0.005952380952380958,3,5,2
6.95,15273,0.04954954954954956,0.0014388489208632786,4,5,2
6.86,15634,0.03976435935198815,0.0,0,5,2
7.2,21229,0.07462686567164178,0.01111111111111112,1,5,2
7.23,18902,0.056338028169014134,0.0013831258644536356,3,5,2
7.33,10817,0.030470914127423913,0.009549795361528005,4,5,2
7.21,15521,0.03496503496503496,0.0,0,5,2
7.26,20776,0.04444444444444436,0.005509641873278242,1,5,2
7.12,16129,0.04378531073446322,-0.002808988764045009,2,5,2
6.96,17889,0.069526627218935,-0.011494252873563229,3,5,2
6.73,14936,0.04204204204204208,-0.03417533432392279,4,5,2
6.69,21634,0.051162790697674425,0.0,0,5,2
6.79,12450,0.034586466165413464,0.010309278350515505,1,5,2
6.8,10989,0.025411061285500736,-0.0014705882352940864,2,5,2
6.79,12138,0.017857142857142873,0.0014727540500736062,0,6,2
6.87,18442,0.040419161676646775,-0.005822416302765653,1,6,2
6.9,12114,0.013177159590043903,0.0,2,6,2
7.02,19854,0.04664723032069962,-0.0028490028490027884,3,6,2
7.31,28855,0.06502890173410407,0.012311901504788064,4,6,2
7.68,39527,0.04065040650406502,0.03515625000000006,0,6,2
7.59,31927,0.08423913043478262,0.007905138339921014,1,6,2
7.53,19403,0.040540540540540515,0.0,2,6,2
7.47,13795,0.021592442645074244,0.0,3,6,2
7.44,11481,0.03783783783783775,0.0013440860215053476,4,6,2
7.32,22573,0.034722222222222224,-0.006830601092896272,0,6,2
7.52,26607,0.06694560669456073,-0.009308510638297792,1,6,2
7.48,13475,0.024390243902438987,-0.004010695187165809,2,6,2
7.53,16351,0.021476510067114114,0.010624169986719797,3,6,2
7.91,37419,0.06603773584905663,0.02149178255372945,4,6,2
7.66,19668,0.05897771952817827,-0.013054830287206335,0,6,2
7.6,9146,0.04155495978552273,-0.005263157894736847,1,6,2
7.84,53296,0.055555555555555663,-0.01913265306122442,2,6,2
7.88,24728,0.044619422572178456,0.0012690355329948969,3,6,2
7.84,8051,0.023166023166023245,-0.008928571428571465,4,6,2
8.01,20087,0.059202059202059315,0.0062421972534332975,0,6,2
8.09,20607,0.03879849812265338,0.0,1,6,2
8.14,17839,0.029040404040404096,0.0,2,7,3
8.05,14268,0.022613065326633243,-0.0062111801242236905,3,7,3
8.27,23898,0.05926860025220689,0.0,4,7,3
8.21,23449,0.035539215686274404,0.0024360535931789978,0,7,3
8.12,27122,0.03105590062111801,0.0,1,7,3
8.21,20897,0.02962962962962966,-0.0012180267965897153,2,7,3
8.21,15350,0.01595092024539865,0.007308160779536993,3,7,3
8.31,15473,0.021978021978021945,-0.012033694344163615,4,7,3
8.42,23721,0.05521472392638028,0.0035629453681709456,0,7,3
8.59,20113,0.046706586826347374,-0.0069848661233993595,1,7,3
8.61,18533,0.03634232121922632,0.001161440185830405,2,7,3
8.6,10999,0.01999999999999999,0.0,3,7,3
8.62,20810,0.03395784543325538,-0.002320185614849139,4,7,3
8.77,18534,0.03026775320139695,0.006841505131128906,0,7,3
8.68,20285,0.03352601156069354,-0.00806451612903229,1,7,3
8.58,21978,0.03773584905660381,0.0,2,7,3
8.66,10740,0.02473498233215537,0.0,3,7,3
8.29,21660,0.05710814094775198,-0.010856453558504207,4,7,3
8.4,16483,0.03780487804878055,0.001190476190476165,0,7,3
8.41,10316,0.02418379685610654,-0.002378121284185443,1,7,3
7.99,16640,0.050062578222778514,-0.008760951188986269,2,7,3
7.84,37310,0.0487483530961792,0.0012755102040816054,3,7,3
7.97,16373,0.03506493506493501,0.003764115432873306,4,7,3
7.99,19475,0.021711366538952736,-0.0012515644555694352,0,8,3
8.06,15686,0.03461538461538467,-0.0012406947890818594,1,8,3
8.08,13280,0.030341340075853377,-0.004950495049505065,2,8,3
8.12,16854,0.0509554140127389,0.0036945812807883177,3,8,3
8.19,15474,0.03105590062111801,-0.006105006105005975,4,8,3
8.6,38028,0.056511056511056396,-0.005813953488371969,0,8,3
8.42,19209,0.0523186682520808,-0.004750593824227927,1,8,3
8.0,15317,0.0625,-0.036250000000000004,2,8,3
7.61,16186,0.028947368421052718,-0.007884362680683377,3,8,3
7.23,11637,0.0940525587828492,-0.011065006915629332,4,8,3
6.87,8820,0.04075691411935957,-0.039301310043668186,0,8,3
6.73,28587,0.03369065849923426,-0.01783060921248144,1,8,3
6.39,10694,0.07198748043818466,0.0,2,8,3
6.57,10193,0.06050955414012737,-0.004566210045662138,3,8,3
6.7,6723,0.030769230769230795,0.004477611940298544,4,8,3
6.85,15774,0.05151515151515163,0.007299270072992805,0,8,3
6.73,10922,0.0613496932515338,-0.004457652303120394,1,8,3
6.88,9606,0.05918057663125957,0.004360465116279106,2,8,3
7.22,16996,0.06646971935007388,0.0,3,8,3
7.13,12634,0.04637681159420281,-0.016830294530154295,4,8,3
6.77,10963,0.03545051698670609,-0.04283604135893636,0,8,3
6.52,7785,0.049382716049382616,0.009202453987730138,1,9,3
6.58,4285,0.026073619631901968,0.0030395136778114855,2,9,3
6.84,6604,0.05368098159509211,0.007309941520467811,3,9,3
7.08,10516,0.050221565731167025,0.0028248587570620866,4,9,3
7.22,15657,0.028208744710860392,-0.01108033240997231,0,9,3
7.58,22314,0.0782361308677098,0.0026385224274405768,1,9,3
7.96,46972,0.04736842105263162,0.005025125628140708,2,9,3
8.36,36837,0.0582278481012657,-0.05023923444976065,3,9,3
8.12,42177,0.07808564231738037,-0.03325123152709355,4,9,3
8.07,44479,0.04798962386511026,0.009913258983890963,0,9,3
8.18,19029,0.04430379746835438,-0.02200488997555009,1,9,3
8.5,18863,0.0625,-0.002352941176470538,2,9,3
8.12,12110,0.048207663782447535,0.0036945812807883177,3,9,3
7.93,14098,0.04797979797979808,-0.001261034047919267,4,9,3
7.88,8526,0.03603603603603618,0.0025380710659899065,0,9,3
7.68,5186,0.04881266490765173,-0.0039062499999999167,1,9,3
8.06,9241,0.05359477124183008,0.01612903225806439,2,9,3
8.22,6228,0.036204744069912725,0.0024330900243308483,4,10,4
8.3,11557,0.038509316770186174,-0.003614457831325438,0,10,4
8.35,7203,0.021978021978021945,0.0,1,10,4
8.58,17729,0.05029940119760479,-0.008158508158508191,2,10,4
8.3,9526,0.048250904704463256,0.0,3,10,4
8.36,4358,0.01937046004842617,-0.003588516746411407,4,10,4
8.51,6846,0.035236938031591634,0.0011750881316098458,0,10,4
8.54,6909,0.02600472813238757,-0.00468384074941442,1,10,4
8.7,11259,0.02958579881656805,0.011494252873563383,2,10,4
8.7,9465,0.027842227378190282,0.0,3,10,4
8.92,14355,0.053056516724336894,-0.023542600896860885,4,10,4
9.23,21519,0.06659012629161863,-0.003250270855904782,0,10,4
9.21,17373,0.06084070796460186,-0.001085776330076174,1,10,4
8.88,16747,0.07428571428571433,-0.003378378378378506,2,10,4
8.77,17514,0.04678362573099398,0.010262257696693257,3,10,4
8.93,12725,0.05017103762827837,-0.021276595744680795,4,10,4
9.19,10361,0.06979405034324936,-0.009793253536452651,0,11,4
9.23,12065,0.032967032967033044,0.006500541711809179,1,11,4
9.25,5944,0.021739130434782726,0.0,2,11,4
9.63,29122,0.04972972972972982,-0.0010384215991694249,3,11,4
9.65,8718,0.03991596638655471,0.049740932642487086,4,11,4
10.0,43209,0.048654244306418286,-0.05,0,11,4
9.5,37140,0.04631578947368416,-0.04210526315789478,3,2,1
9.17,32127,0.03433001107419718,-0.00872410032715377,4,2,1
9.22,24813,0.05442176870748304,-0.013015184381778849,0,2,1
9.1,17905,0.03828828828828827,0.0,1,2,1
9.4,13111,0.04767184035476715,0.004255319148936079,2,2,1
9.87,28144,0.05561497326203204,0.009118541033434817,3,2,1
10.36,21279,0.04964539007092201,0.025096525096525078,4,2,1
10.88,16789,0.02641509433962275,0.006433823529411627,0,3,1
11.42,51316,0.04292237442922381,-0.003502626970227596,1,3,1
11.28,31609,0.037272727272727284,-0.006205673758865117,2,3,1
11.18,19615,0.04181818181818189,-0.01341681574239717,3,3,1
10.9,20211,0.0536218250235182,0.005504587155963348,4,3,1
11.45,21134,0.05529953917050688,0.030567685589519777,0,3,1
12.02,27715,0.036206896551724134,0.017470881863560803,1,3,1
11.9,37872,0.07081911262798635,-0.008403361344537785,2,3,1
12.2,18170,0.059322033898305024,0.0,3,3,1
11.6,21707,0.05263157894736837,0.0,4,3,1
11.3,14207,0.03568242640499541,0.0,0,3,1
11.56,10185,0.04778761061946895,-0.0008650519031141683,1,3,1
11.55,12783,0.05855855855855859,0.006060606060605931,2,3,1
11.45,11863,0.03160667251975412,-0.0008733624454148286,3,3,1
11.35,20619,0.021164021164021184,0.0017621145374448965,4,3,1
11.47,32311,0.039819004524886834,-0.0017436791630341193,0,3,1
11.32,14578,0.017777777777777715,0.0,1,3,1
11.32,11429,0.01776198934280649,0.0,2,3,1
11.0,14086,0.03941338221814846,-0.00909090909090906,3,3,1
11.17,12047,0.04263206672845235,0.002685765443151241,4,3,1
11.29,13064,0.022522522522522525,0.0,0,3,1
11.38,15039,0.016071428571428705,0.0035149384885763747,1,3,1
11.42,40201,0.028673835125448053,0.0,3,4,2
11.35,27964,0.022968197879858637,0.0017621145374448965,4,4,2
11.45,25499,0.018485915492957822,0.0008733624454149838,1,4,2
11.66,47304,0.023560209424083732,0.0017152658662092258,2,4,2
11.5,26899,0.027874564459930338,0.0,3,4,2
11.83,32392,0.03652173913043478,0.010143702451394693,4,4,2
12.37,34793,0.039429530201342336,-0.0016168148746968129,0,4,2
12.35,36105,0.07234042553191486,0.0,1,4,2
12.2,19363,0.0290939318370741,-0.012295081967212998,2,4,2
12.03,15268,0.033641715727501985,-0.01662510390689936,3,4,2
11.95,8124,0.026315789473684254,-0.01589958158995812,4,4,2
11.42,21375,0.041228070175438496,-0.000875656742556899,0,4,2
11.41,13180,0.04909090909090901,-0.0035056967572305803,1,4,2
11.86,16940,0.047493403693931485,0.0016863406408095575,2,4,2
11.74,20323,0.032506415739948745,0.0025553662691651926,3,4,2
11.15,23171,0.05650224215246628,0.0,4,4,2
10.81,19258,0.053703703703703705,-0.0194264569842739,0,4,2
10.87,19253,0.05128205128205137,-0.01931922723091068,1,4,2
11.05,8753,0.043151969981238186,-0.003619909502262527,2,4,2
10.9,7309,0.024770642201834822,-0.0009174311926605309,3,4,2
10.36,10327,0.052123552123552214,-0.03378378378378375,4,4,2
9.87,14394,0.035569105691056875,-0.025329280648429587,1,5,2
10.2,14212,0.07484407484407492,-0.011764705882352865,2,5,2
9.98,11467,0.049999999999999836,-0.02805611222444901,3,5,2
9.96,6279,0.040247678018575914,0.0,4,5,2
9.86,5283,0.04583333333333328,0.011156186612576188,0,5,2
9.83,10687,0.02851323828920564,-0.003051881993896171,1,5,2
9.54,7726,0.04999999999999988,0.011530398322851281,2,5,2
9.7,5429,0.029350104821803058,-0.01546391752577305,4,5,2
9.22,5569,0.05206073752711482,-0.004338394793926347,0,5,2
8.94,18532,0.06735159817351596,0.0,1,5,2
8.89,9220,0.06198830409356717,0.010123734533183335,2,5,2
8.45,7936,0.0627218934911244,-0.027218934911242446,3,5,2
8.4,19039,0.0523038605230386,-0.009523809523809532,4,5,2
8.82,11944,0.06909090909090912,-0.001133786848072538,0,5,2
8.71,10155,0.0338389731621936,-0.005740528128587911,1,5,2
8.75,8386,0.02201622247972184,0.0,2,5,2
9.08,10039,0.05287356321839091,0.04625550660792951,3,5,2
9.0,13878,0.057777777777777733,-0.027777777777777776,0,5,2
8.86,8310,0.04948216340621401,-0.011286681715575581,1,6,2
8.86,7263,0.04225352112676071,0.0022573363431152766,2,6,2
9.01,8536,0.047297297297297286,-0.0011098779134294991,3,6,2
9.2,6169,0.04426787741203164,-0.004347826086956429,4,6,2
9.04,6440,0.02921348314606739,-0.00663716814159278,0,6,2
9.14,4597,0.04120267260579056,0.0,1,6,2
9.45,12969,0.03829321663019689,-0.006349206349206215,2,6,2
9.5,6785,0.04427645788336935,0.0,3,6,2
9.5,5747,0.01375661375661384,0.023157894736842172,4,6,2
9.57,8813,0.023157894736842172,-0.01253918495297816,3,6,2
9.36,6655,0.03913043478260883,0.0,4,6,2
9.5,4992,0.03938730853391678,-0.001052631578947346,0,6,2
9.39,8772,0.02473118279569878,-0.0010649627263045567,1,6,2
9.35,3937,0.018358531317494594,0.0,2,6,2
9.41,6079,0.020430107526881666,-0.011689691817215667,3,6,2
9.31,3173,0.021739130434782726,-0.003222341568206352,4,6,2
9.25,2773,0.0153005464480873,-0.005405405405405482,0,6,2
8.79,6316,0.04664391353811151,-0.010238907849829336,1,6,2
8.43,5718,0.04191616766467062,-0.02965599051008304,2,6,2
8.38,1947,0.05055487053020964,-0.00477326968973758,3,7,3
8.3,8747,0.0653266331658292,-0.0048192771084338455,4,7,3
8.23,4103,0.02992518703241898,-0.0024301336573511025,0,7,3
8.38,3232,0.031862745098039186,0.00596658711217171,1,7,3
8.59,8748,0.025029797377830638,-0.0011641443538998588,2,7,3
8.55,3702,0.026252983293555947,0.0023391812865496573,3,7,3
8.71,5183,0.03764705882352944,-0.01033295063145828,4,7,3
8.83,4747,0.03944315545243639,-0.005662514156285471,0,7,3
8.68,4003,0.03896103896103897,-0.00921658986175116,1,7,3
8.82,4234,0.027906976744186074,0.00680272108843543,2,7,3
8.64,5596,0.03255813953488385,-0.002314814814814971,3,7,3
8.76,4329,0.030552291421856614,-0.012557077625570711,4,7,3
9.07,7078,0.056647398843930656,0.0,0,7,3
9.16,6800,0.01999999999999997,-0.004366812227074336,1,7,3
9.13,5003,0.009900990099009885,-0.0021905805038336637,2,7,3
9.5,18143,0.047200878155872636,0.001052631578947346,3,7,3
9.57,8258,0.014814814814814876,-0.00626959247648908,4,7,3
9.57,4493,0.02959830866807604,-0.0010449320794148158,0,7,3
9.56,4822,0.014799154334037926,-0.004184100418410139,1,7,3
9.63,11843,0.0331550802139038,0.002076843198338481,2,7,3
9.61,8004,0.017894736842105255,0.0052029136316337895,3,7,3
9.63,6741,0.026511134676564158,0.0,4,7,3
9.81,11185,0.02395833333333338,-0.0010193679918450342,0,8,3
9.65,8039,0.02284527518172366,-0.0010362694300517913,1,8,3
9.62,7968,0.029914529914530037,0.001039501039501202,2,8,3
9.68,4948,0.027368421052631556,0.0020661157024792947,3,8,3
9.79,9027,0.027139874739039643,0.004085801838610922,4,8,3
10.28,25756,0.04897959183673455,0.0009727626459143762,0,8,3
10.01,15827,0.04900000000000002,0.006993006993007022,1,8,3
10.17,7420,0.030030030030029922,-0.00884955752212388,2,8,3
9.89,10440,0.021255060728744845,-0.009100101112234565,3,8,3
10.08,7842,0.02959183673469379,0.0,4,8,3
10.32,8099,0.03493013972055885,-0.0009689922480619948,0,8,3
10.27,7993,0.015625000000000014,-0.0029211295034079223,1,8,3
10.36,11497,0.029761904761904833,0.0028957528957530058,2,8,3
10.54,12319,0.02125603864734306,0.0028462998102467872,3,8,3
10.49,22334,0.059330143540669955,0.0028598665395614263,4,8,3
10.63,11442,0.03550863723608438,-0.002822201317027388,0,8,3
10.82,12218,0.04087452471482887,-0.008317929759704239,1,8,3
10.98,26706,0.0587138863000931,0.004553734061930686,2,8,3
11.49,22922,0.057798165137614585,-0.007832898172323747,3,8,3
11.45,14188,0.030008826125330967,0.0,4,8,3
11.49,17529,0.015817223198593997,0.0,0,8,3
11.31,20793,0.021333333333333353,-0.003536693191865687,1,8,3
10.97,13739,0.050831792975970326,0.0027347310847766052,2,9,3
11.17,13390,0.0200913242009133,0.002685765443151241,3,9,3
11.25,9460,0.03486238532110082,0.0026666666666666098,4,9,3
11.12,12465,0.02168021680216804,0.006294964028777004,0,9,3
11.17,8942,0.016348773841961827,0.006266786034019721,1,9,3
11.31,9197,0.02797833935018055,0.0008841732979663825,2,9,3
11.34,17403,0.0535714285714287,0.009700176366842983,3,9,3
11.59,15947,0.043555555555555577,0.005176876617773986,4,9,3
11.64,13424,0.012964563526361309,-0.0008591065292096037,0,9,3
11.45,9704,0.024669603524229176,0.004366812227074298,1,9,3
11.26,9187,0.024866785079928896,0.003552397868561361,2,9,3
11.04,11225,0.042279411764705795,0.0,3,9,3
11.13,8286,0.033759124087591165,0.0,4,9,3
11.11,5529,0.019073569482288905,0.0036003600360036835,0,9,3
11.2,7835,0.02443438914027145,0.00267857142857153,1,9,3
11.47,18779,0.025823686553873477,-0.003487358326068084,0,9,3
11.46,10483,0.03427065026362028,0.007853403141361244,1,9,3
11.45,12441,0.02015775635407541,-0.004366812227074143,2,9,3
11.39,8152,0.013274336283185714,0.014047410008779643,3,9,3
11.44,12138,0.022084805653710248,-0.003496503496503422,4,10,4
11.45,16900,0.015929203539822984,-0.010480349344978098,0,10,4
11.29,14762,0.017857142857142953,-0.014171833480956455,1,10,4
11.25,14423,0.025157232704402458,-0.004444444444444508,2,10,4
10.85,18727,0.051948051948052,-0.0064516129032258325,3,10,4
10.84,12338,0.03962264150943395,-0.012915129151291565,4,10,4
10.48,12223,0.054211035818005855,0.0038167938931296893,0,10,4
10.76,8122,0.03352490421455936,-0.01301115241635693,1,10,4
10.81,9886,0.04245283018867935,0.049953746530989745,2,10,4
11.35,6261,0.0,0.05022026431718064,3,10,4
11.92,3758,0.0,0.05033557046979863,4,10,4
11.91,42640,0.053872053872053766,0.0,0,10,4
12.06,20244,0.04106073567151415,0.0,1,10,4
12.17,16347,0.03247293921731895,0.009038619556285902,2,10,4
11.94,9015,0.03367003367003355,-0.0025125628140702985,3,10,4
12.01,7072,0.013434089000839642,0.0024979184013321698,4,10,4
11.95,24667,0.029635901778154075,-0.004184100418409953,0,11,4
11.96,15504,0.021885521885521866,-0.0008361204013379233,1,11,4
12.09,13753,0.038038884192730285,-0.005789909015715491,2,11,4
12.69,27865,0.05574043261231281,0.007092198581560273,3,11,4
12.68,23203,0.03724247226624411,0.0,4,11,4
13.22,18428,0.05555555555555564,0.0022692889561270317,0,11,4
13.85,25634,0.05151515151515163,0.0,1,11,4
13.55,22834,0.042600896860986434,-0.007380073800738112,2,11,4
13.2,15442,0.03712121212121214,0.0,3,11,4
12.54,23608,0.0685805422647529,0.0039872408293461494,4,11,4
12.86,14484,0.051219512195121865,-0.004665629860031005,0,11,4
12.32,16900,0.07201309328968895,-0.017857142857142908,1,11,4
11.71,19661,0.05299145299145308,0.0017079419299743444,2,11,4
12.03,9915,0.02728047740835467,0.007481296758104727,3,11,4
12.25,8417,0.033641715727501985,-0.005714285714285738,4,11,4
12.49,11993,0.04793388429752067,0.006405124099279429,0,11,4
12.36,9553,0.05358615004121999,-0.000809061488673122,1,11,4
12.51,9177,0.022022838499184304,0.0,2,11,4
12.62,8250,0.019984012789768187,0.0,3,11,4
12.74,11884,0.034235668789808896,0.0,4,11,4
13.22,14366,0.05039370078740162,-0.005295007564296542,0,11,4
12.86,17647,0.06449044585987251,-0.008553654743390314,1,11,4
12.68,9791,0.028799999999999954,0.009463722397476419,2,12,4
12.66,8187,0.027999999999999973,-0.0007898894154818157,3,12,4
12.52,6596,0.03571428571428567,0.00399361022364223,4,12,4
12.32,7599,0.03627370156636434,-0.0056818181818182045,0,12,4
12.42,4541,0.028099173553718996,0.0016103059581320108,1,12,4
12.65,9518,0.027530364372469626,0.0,2,12,4
12.34,5580,0.02678571428571429,-0.011345218800648345,3,12,4
12.38,3710,0.02975206611570258,0.006462035541195482,4,12,4
12.56,9584,0.018459069020866664,0.011942675159235697,0,12,4
12.74,8469,0.025641025641025664,0.0,1,12,4
12.74,8518,0.015785319652722913,-0.000784929356357911,2,12,4
12.66,5808,0.019047619047619067,0.003159557661927263,3,12,4
12.61,5422,0.015987210231814635,0.004758128469468715,4,12,4
12.46,6385,0.04859967051070839,0.011235955056179678,0,12,4
12.69,6982,0.01927710843373496,0.0,1,12,4
12.5,4828,0.01680000000000007,0.008799999999999954,2,12,4
12.23,10026,0.03360655737704919,-0.0040883074407196,3,12,4
12.06,6078,0.030988274706867755,-0.004145936981757936,4,12,4
11.7,5527,0.04991394148020655,0.0,0,12,4
11.53,5074,0.05215827338129497,-0.0017346053772766326,1,12,4
11.6,2962,0.017528483786152436,0.005172413793103492,2,12,4
11.74,2549,0.024326672458731484,-0.005962521294718933,3,12,4
12.04,3894,0.04370179948586116,0.00830564784053168,4,12,4
12.09,4467,0.012468827930174594,0.0008271298593879062,1,1,1
12.08,4447,0.011608623548921955,-0.0024834437086092187,2,1,1
12.11,4174,0.010797342192691095,0.004128819157720951,3,1,1
12.21,4771,0.015754560530679893,-0.008190008190008306,4,1,1
11.95,2967,0.02857142857142856,-0.0008368200836819905,0,1,1
12.01,3185,0.022998296422487186,0.0,1,1,1
12.09,2283,0.01595298068849702,0.0008271298593879062,2,1,1
12.35,5272,0.02066115702479339,-0.0008097165991902661,3,1,1
12.35,4678,0.02396694214876041,-0.0016194331983805323,4,1,1
12.24,7114,0.02743142144638405,-0.015522875816993423,0,1,1
12.19,3279,0.016666666666666607,0.0,1,1,1
12.34,6646,0.022369511184755556,0.0008103727714748612,2,1,1
12.59,20676,0.05537459283387634,-0.007148530579825247,3,1,1
12.59,8198,0.035889070146818886,0.0,4,1,1
12.4,17912,0.05578011317704134,-0.008064516129032228,0,1,1
12.1,12123,0.054166666666666696,-0.008264462809917326,1,1,1
11.91,7467,0.03836317135549866,0.0058774139378673625,2,1,1
12.07,6237,0.02607232968881402,-0.0008285004142501894,3,1,1
12.06,4800,0.013377926421404545,0.0,4,1,1
12.15,4766,0.027731092436974795,-0.004115226337448618,0,1,1
12.34,5088,0.02066115702479339,0.0,1,2,1
12.49,6797,0.014622258326563746,0.008807045636509163,2,2,1
12.59,7097,0.016921837228041827,0.005559968228753001,3,2,1
12.8,20715,0.028594122319300988,0.0031249999999999334,4,2,1
12.78,13873,0.01984126984126984,0.0,0,2,1
12.76,10106,0.014218009478672963,-0.008620689655172369,1,2,1
12.87,11577,0.02631578947368422,0.0,2,2,1
12.97,14824,0.01882352941176472,0.0007710100231302842,3,2,1
12.87,16151,0.030397505845674244,-0.005439005439005324,4,2,1
12.91,13165,0.020424194815396684,0.0,0,2,1
13.02,21181,0.03971962616822428,-0.003072196620583652,1,2,1
13.07,10662,0.018662519440124436,-0.0007651109410864412,2,2,1
13.31,19333,0.040247678018575817,-0.005259203606311065,3,2,1
13.43,14263,0.02669717772692612,0.008190618019359601,4,2,1
13.75,22562,0.03249630723781398,-0.003636363636363688,0,2,1
14.33,25920,0.06411201179071475,-0.01256106071179342,1,3,1
14.54,23359,0.04704205274411975,0.0006877579092160635,2,3,1
13.89,20080,0.05643994211287984,-0.002879769618430592,3,3,1
13.95,11533,0.02930402930402933,0.010752688172043038,4,3,1
14.05,12021,0.02142857142857148,0.008540925266903858,0,3,1
13.91,10689,0.026811594202898494,-0.0007189072609633204,1,3,1
13.92,12933,0.019708029197080392,0.0,2,3,1
13.75,9721,0.021276595744680788,-0.013818181818181782,3,3,1
13.75,6308,0.0228613569321533,-0.0007272727272727117,4,3,1
13.94,14736,0.04014869888475844,-0.0014347202295552062,0,3,1
14.2,16116,0.044787077826725495,-0.0007042253521126611,1,3,1
14.2,9801,0.016393442622950852,-0.006338028169014075,2,3,1
13.85,8840,0.03202328966521103,0.0036101083032491488,3,3,1
13.9,4665,0.01597676107480034,-0.0007194244604316393,4,3,1
13.64,7793,0.022075055187638023,-0.0029325513196481615,0,3,1
13.66,5377,0.012546125461254607,0.0,1,3,1
13.76,4743,0.019145802650957274,-0.0007267441860464961,2,3,1
13.83,5311,0.01535087719298252,-0.003615328994938591,3,3,1
14.15,9065,0.032656023222061036,0.006360424028268541,4,3,1
14.12,8829,0.012793176972281429,-0.0028328611898016396,0,3,1
13.65,11018,0.038913362701909045,0.000732600732600717,1,3,1
13.25,10899,0.043939393939393945,0.007547169811320728,2,3,1
13.18,7124,0.019786910197869084,0.00758725341426401,3,3,1
13.4,4523,0.01893939393939394,0.001492537313432804,4,4,2
13.42,6289,0.020300751879699215,0.005961251862891212,2,4,2
13.52,5273,0.014903129657227966,-0.0014792899408283709,3,4,2
13.68,6775,0.03544494720965314,0.0007309941520467681,4,4,2
13.82,11090,0.031594415870683304,-0.002170767004341616,0,4,2
13.94,6929,0.020497803806734945,-0.0007173601147776031,1,4,2
14.08,12745,0.02092352092352099,0.0,2,4,2
13.89,7661,0.02028985507246372,0.0,3,4,2
13.88,5052,0.0159883720930233,-0.0007204610951009772,4,4,2
13.98,11892,0.019565217391304315,0.0035765379113017835,0,4,2
13.96,10694,0.018050541516245487,0.0,1,4,2
14.48,35472,0.05014326647564465,-0.0006906077348066151,2,4,2
14.22,18555,0.02685512367491159,0.0,3,4,2
14.43,17000,0.033052039381153225,0.0,4,4,2
13.71,16000,0.052516411378555714,-0.037928519328957064,0,4,2
13.02,14935,0.03302611367127494,0.0,1,4,2
13.02,9813,0.033153430994602905,0.019201228878648235,2,4,2
12.37,11283,0.07275666936135816,-0.0016168148746968129,3,4,2
12.55,6097,0.030081300813008065,0.007968127490039813,4,4,2
12.89,5343,0.0310262529832936,0.002327385570209415,1,5,2
12.96,6272,0.03481012658227844,-0.0046296296296296675,2,5,2
12.96,4797,0.028301886792452786,-0.010030864197530924,3,5,2
13.08,10236,0.04799999999999997,-0.009938837920489356,4,5,2
13.1,5639,0.020914020139426767,-0.0038167938931296897,0,5,2
13.28,7935,0.026153846153846142,-0.005271084337349285,1,5,2
13.43,7208,0.022761760242792164,0.000744601638123588,2,5,2
13.58,11235,0.026785714285714378,-0.006627393225331359,3,5,2
13.13,14690,0.05340557275541792,-0.005331302361005353,0,5,2
13.08,8318,0.02498048399687746,-0.004587155963302791,1,5,2
13.1,5806,0.017788089713843807,0.0,2,5,2
13.2,4851,0.014604150653343544,0.0,3,5,2
13.25,3778,0.017665130568356408,-0.0015094339622641188,4,5,2
12.6,8442,0.056393963463065994,0.0,0,5,2
12.75,8520,0.06516290726817037,-0.011764705882352969,1,5,2
12.55,3998,0.03883495145631072,0.0071713147410358445,2,5,2
12.4,6931,0.04003267973856211,-0.012096774193548416,3,5,2
